crtR(2011:2022),peak,pit,saddle,ridge,ravine,Longitude,Latitude
0.603507,0,0,1,1,0,140.889314,37.381495
0.299311,0,0,1,0,0,140.900024,37.396828
0.31402,0,0,1,0,1,140.900025,37.396378
0.278839,0,0,1,0,1,140.900589,37.396829
0.348887,1,0,0,1,0,140.899461,37.395476
0.33949,1,0,0,0,0,140.899461,37.395927
0.357099,1,0,0,1,0,140.898896,37.395475
0.541668,0,0,1,1,0,140.890439,37.384201
0.554184,0,0,1,0,0,140.89044,37.38375
0.540291,0,0,1,0,0,140.889875,37.3842
0.617796,1,0,0,0,0,140.889315,37.380594
0.618588,1,0,0,0,0,140.888751,37.380143
0.420528,0,1,0,0,0,140.928265,37.400905
0.422111,0,1,0,0,0,140.928266,37.400454
0.413343,0,1,0,0,1,140.9277,37.400905
0.441286,1,0,0,0,0,140.929396,37.399554
0.465111,0,1,0,0,0,140.909611,37.410357
0.383146,0,0,1,1,0,140.904534,37.404043
0.276617,0,0,1,1,0,140.902278,37.401337
0.254197,0,0,1,0,1,140.902843,37.401338
0.386538,0,0,1,0,1,140.903405,37.403592
0.483128,1,0,0,0,0,140.908485,37.407652
0.48232,1,0,0,0,0,140.908485,37.407201
0.46052,0,0,1,0,0,140.909052,37.405849
0.474657,1,0,0,1,0,140.909051,37.4063
0.45557,0,0,1,0,0,140.908487,37.405849
0.313051,1,0,0,1,0,140.899459,37.396828
0.327827,1,0,0,0,0,140.89946,37.396377
0.297916,0,0,1,0,0,140.900584,37.400885
0.300428,0,0,1,0,0,140.900019,37.400885
0.229758,0,0,1,1,0,140.90115,37.399984
0.24235,0,1,0,0,1,140.898893,37.39818
0.285577,0,0,1,1,0,140.901149,37.400886
0.335118,1,0,0,0,0,140.902277,37.402239
0.308278,0,0,1,1,0,140.902278,37.401788
0.470819,0,0,1,0,0,140.920353,37.404055
0.415088,0,0,1,0,0,140.923178,37.404057
0.422777,0,0,1,0,0,140.921484,37.402704
0.412078,1,0,0,0,0,140.922049,37.402704
0.475004,0,0,1,0,0,140.919788,37.404055
0.43948,0,0,1,0,0,140.929396,37.400004
0.377648,1,0,0,0,0,140.923744,37.403156
0.401338,1,0,0,0,0,140.923743,37.403606
0.366754,1,0,0,0,0,140.924309,37.403156
0.487269,1,0,0,0,0,140.91922,37.407209
0.459476,0,0,1,0,1,140.915832,37.404953
0.452123,0,0,1,0,0,140.915267,37.404953
0.445277,0,0,1,0,0,140.914702,37.404952
0.439285,0,0,1,0,0,140.914138,37.404952
0.241193,0,1,0,0,1,140.900023,37.39818
0.262199,0,0,1,0,0,140.900023,37.39773
0.223688,0,1,0,0,1,140.900587,37.398181
0.3204,1,0,0,0,0,140.898895,37.396827
0.480308,0,1,0,0,1,140.919788,37.404505
0.413554,1,0,0,0,0,140.923178,37.403606
0.42639,1,0,0,1,0,140.922613,37.403606
0.502767,0,0,1,0,1,140.898908,37.386912
0.504439,0,1,0,0,1,140.894392,37.385106
0.369752,1,0,0,1,0,140.897767,37.395024
0.531067,0,0,1,0,1,140.893263,37.384203
0.497206,0,1,0,0,0,140.896084,37.386459
0.511135,0,1,0,0,1,140.894957,37.385106
0.608373,0,0,1,0,0,140.891573,37.381497
0.594089,0,0,1,0,1,140.892137,37.381949
0.482402,0,0,1,0,1,140.9147,37.406755
0.497029,0,1,0,0,1,140.893827,37.385105
0.294558,0,1,0,0,0,140.899459,37.397279
0.557026,0,0,1,0,0,140.89157,37.383751
0.544323,0,0,1,0,0,140.891569,37.384202
0.560259,0,0,1,0,0,140.891005,37.38375
0.552801,0,0,1,0,0,140.892135,37.383751
0.534427,0,0,1,0,0,140.892699,37.384203
0.548397,0,0,1,0,1,140.892699,37.383752
0.494767,0,0,1,0,1,140.892697,37.385104
0.23198,0,1,0,0,1,140.898328,37.398179
0.516999,0,0,1,0,0,140.892698,37.384653
0.523209,0,0,1,0,0,140.892133,37.384653
0.464413,0,1,0,0,1,140.893262,37.385555
0.484853,0,0,1,0,1,140.892132,37.385554
0.489969,0,1,0,0,1,140.891566,37.386004
0.471474,0,1,0,0,1,140.892131,37.386005
0.268825,0,0,1,0,1,140.903407,37.401789
0.288642,0,0,1,1,0,140.902842,37.401788
0.334616,0,1,0,0,0,140.903971,37.403141
0.492704,0,0,1,0,0,140.917526,37.406306
0.510046,0,0,1,0,1,140.891002,37.385553
0.500539,0,0,1,0,1,140.891567,37.385554
0.476845,0,1,0,0,1,140.891565,37.387356
0.495448,0,0,1,0,0,140.918656,37.406307
0.49484,0,0,1,0,0,140.918091,37.406307
0.489659,0,0,1,0,0,140.916961,37.406306
0.474158,0,1,0,0,0,140.894954,37.386909
0.473164,0,1,0,0,0,140.89439,37.386458
0.48028,0,1,0,0,0,140.894391,37.386007
0.272213,0,0,1,1,0,140.899458,37.397729
0.35217,1,0,0,0,0,140.898331,37.395926
0.246602,0,1,0,0,1,140.899458,37.39818
0.243118,0,1,0,0,1,140.900021,37.399082
0.221483,0,1,0,0,1,140.900022,37.398631
0.219648,0,1,0,0,1,140.899457,37.398631
0.207803,0,1,0,0,1,140.900587,37.398632
0.407005,1,0,0,1,0,140.924874,37.402255
0.363305,1,0,0,1,0,140.92431,37.402255
0.365141,1,0,0,1,0,140.924309,37.402705
0.501081,0,1,0,0,0,140.894956,37.385557
0.500001,0,1,0,0,0,140.89552,37.386008
0.45018,0,1,0,0,1,140.89326,37.386457
0.594866,0,0,1,1,0,140.889313,37.381946
0.444567,0,1,0,0,1,140.892696,37.386005
0.46688,0,0,1,0,1,140.892697,37.385555
0.442285,0,1,0,0,1,140.893261,37.386006
0.530149,0,0,1,0,0,140.891568,37.384652
0.535284,0,0,1,0,0,140.891004,37.384652
0.50445,0,0,1,0,0,140.892133,37.385103
0.364191,1,0,0,1,0,140.898897,37.395025
0.356752,1,0,0,1,0,140.899462,37.395025
0.2056,0,1,0,0,1,140.898892,37.39863
0.204859,0,1,0,0,1,140.898892,37.399081
0.483273,0,1,0,0,0,140.894955,37.386458
0.49178,0,1,0,0,0,140.894955,37.386007
0.462,0,0,1,0,1,140.897776,37.388263
0.447075,0,0,1,0,1,140.897776,37.388714
0.249533,0,0,1,0,1,140.903972,37.401789
0.464308,0,1,0,0,0,140.893826,37.386006
0.477918,0,1,0,0,0,140.893826,37.385556
0.46691,0,1,0,0,0,140.894389,37.386908
0.45793,0,1,0,0,0,140.894389,37.387359
0.477644,0,0,1,0,0,140.915829,37.407657
0.478505,1,0,0,0,0,140.916394,37.407658
0.481983,0,0,1,0,1,140.915265,37.407206
0.484139,1,0,0,0,0,140.916395,37.407207
0.489401,1,0,0,0,0,140.91696,37.406757
0.389604,0,0,1,1,0,140.905664,37.404495
0.405779,1,0,0,1,0,140.906228,37.404946
0.39879,0,0,1,1,0,140.898337,37.391419
0.40375,0,0,1,1,0,140.898338,37.390968
0.412066,0,0,1,1,0,140.898902,37.390968
0.454331,0,0,1,0,0,140.897212,37.388263
0.470257,0,0,1,0,0,140.897212,37.387812
0.493936,0,0,1,0,0,140.919221,37.406308
0.484847,0,1,0,0,1,140.919787,37.404956
0.49373,0,0,1,0,1,140.919221,37.405857
0.491964,0,0,1,0,1,140.918657,37.405406
0.40757,0,0,1,1,0,140.906793,37.404946
0.410194,1,0,0,0,0,140.907358,37.404947
0.387494,0,0,1,1,0,140.906794,37.404496
0.413192,1,0,0,0,0,140.907923,37.404947
0.389155,0,0,1,0,0,140.907924,37.404497
0.416073,1,0,0,0,0,140.908488,37.404948
0.539277,0,0,1,0,0,140.892134,37.384202
0.51493,0,0,1,0,0,140.891568,37.385103
0.592293,0,0,1,1,0,140.888748,37.381945
0.553314,0,0,1,0,0,140.889875,37.383749
0.582108,0,0,1,0,1,140.891006,37.382849
0.488023,1,0,0,0,0,140.917525,37.407208
0.491793,1,0,0,0,0,140.917525,37.406757
0.482499,1,0,0,0,0,140.918089,37.407659
0.501306,0,0,1,0,1,140.898343,37.386912
0.43202,0,0,1,0,1,140.897775,37.389165
0.418709,0,0,1,0,0,140.89721,37.389164
0.522113,0,0,1,0,0,140.891003,37.385102
0.348057,1,0,0,0,0,140.898896,37.395926
0.400179,0,0,1,0,1,140.898901,37.39187
0.357343,1,0,0,1,0,140.896642,37.391417
0.37482,0,0,1,1,0,140.897207,37.391418
0.428518,0,0,1,0,0,140.922613,37.404056
0.416065,0,1,0,0,1,140.923177,37.404507
0.402765,0,1,0,0,1,140.923742,37.404508
0.411771,1,0,0,1,0,140.90284,37.404042
0.401434,0,0,1,1,0,140.903404,37.404042
0.478577,0,0,1,0,0,140.910177,37.409907
0.489496,0,0,1,0,0,140.910741,37.410358
0.493423,1,0,0,0,0,140.91809,37.406757
0.493651,1,0,0,0,0,140.918655,37.406758
0.548194,0,0,1,0,0,140.891004,37.384201
0.514717,0,0,1,0,0,140.890438,37.385102
0.314986,0,0,1,1,0,140.901148,37.401336
0.326519,0,0,1,1,0,140.901713,37.401787
0.482614,0,0,1,0,0,140.909049,37.408554
0.475344,0,0,1,0,0,140.909048,37.409004
0.489289,1,0,0,0,0,140.91809,37.407208
0.445702,0,1,0,0,1,140.922046,37.405859
0.49183,1,0,0,0,0,140.91922,37.406758
0.493954,0,0,1,0,1,140.898907,37.387363
0.486004,0,0,1,0,1,140.899471,37.387814
0.461089,1,0,0,0,0,140.914132,37.40991
0.460676,1,0,0,0,0,140.914132,37.409459
0.458792,1,0,0,0,0,140.914698,37.409009
0.447735,1,0,0,0,0,140.915262,37.40946
0.481485,1,0,0,0,0,140.917524,37.407658
0.479966,1,0,0,0,0,140.916959,37.407658
0.486115,1,0,0,0,0,140.91696,37.407207
0.402359,0,0,1,0,0,140.923743,37.404057
0.46238,0,1,0,0,0,140.894953,37.387359
0.460955,0,1,0,0,0,140.893825,37.386457
0.491153,0,1,0,0,0,140.89552,37.386459
0.480825,0,1,0,0,0,140.895519,37.386909
0.528361,0,0,1,1,0,140.890439,37.384651
0.101851,0,1,0,0,1,140.898325,37.399982
0.179414,0,1,0,0,1,140.89889,37.399982
0.585373,0,0,1,1,0,140.889313,37.382397
0.596238,0,0,1,1,0,140.889878,37.381947
0.47043,1,0,0,0,0,140.916394,37.408108
0.46072,1,0,0,1,0,140.916393,37.408559
0.470173,0,0,1,1,0,140.915829,37.408108
0.462808,1,0,0,1,0,140.915263,37.408558
0.454518,1,0,0,0,0,140.915263,37.409009
0.471013,0,0,1,0,1,140.915264,37.408108
0.480492,0,0,1,0,1,140.898342,37.387813
0.417975,0,0,1,0,0,140.897775,37.389615
0.431249,0,0,1,0,0,140.920919,37.402703
0.427062,0,0,1,0,0,140.921484,37.403154
0.445367,0,0,1,0,0,140.919789,37.403153
0.441694,0,0,1,0,0,140.922048,37.404056
0.430145,0,1,0,0,1,140.922612,37.404507
0.472577,1,0,0,0,0,140.917524,37.408109
0.461139,1,0,0,1,0,140.916958,37.408559
0.471406,1,0,0,0,0,140.916959,37.408109
0.453676,0,1,0,0,0,140.921483,37.404056
0.450208,0,0,1,0,0,140.921483,37.403605
0.463591,0,0,1,0,0,140.920918,37.404055
0.416283,0,1,0,0,0,140.923177,37.404958
0.373841,1,0,0,1,0,140.898333,37.394573
0.378326,1,0,0,1,0,140.898333,37.394123
0.444333,0,0,1,0,0,140.893823,37.387809
0.219044,0,1,0,0,1,140.899456,37.399532
0.432439,0,1,0,0,1,140.924872,37.404509
0.427083,0,1,0,0,0,140.925437,37.404509
0.603262,1,0,0,1,0,140.888185,37.381044
0.600668,0,0,1,1,0,140.888749,37.381495
0.489811,0,0,1,0,1,140.890437,37.386003
0.501613,0,0,1,1,0,140.890438,37.385553
0.500535,0,1,0,0,1,140.891002,37.386004
0.511743,0,0,1,0,0,140.889873,37.385101
0.526272,0,0,1,0,0,140.889874,37.384651
0.5218,0,0,1,0,0,140.889309,37.38465
0.505209,0,0,1,0,0,140.889309,37.385101
0.443287,0,0,1,0,0,140.907357,37.405848
0.433493,1,0,0,0,0,140.907922,37.405398
0.376039,0,0,1,1,0,140.905099,37.404044
0.579701,0,0,1,1,0,140.888183,37.382396
0.596529,0,0,1,1,0,140.888184,37.381494
0.478351,0,0,1,0,0,140.910176,37.410357
0.483966,1,0,0,0,0,140.912438,37.409007
0.297644,0,0,1,1,0,140.901713,37.401337
0.342078,0,0,1,1,0,140.902841,37.40269
0.400795,0,0,1,0,1,140.926005,37.401805
0.402191,0,0,1,0,1,140.92544,37.401805
0.391181,0,0,1,0,0,140.924308,37.404057
0.342027,0,0,1,1,0,140.901148,37.401787
0.42216,1,0,0,0,0,140.902275,37.404041
0.398311,0,0,1,1,0,140.90284,37.403591
0.472801,0,0,1,0,1,140.898906,37.388264
0.475967,0,0,1,0,1,140.899471,37.388265
0.461233,0,0,1,0,1,140.898905,37.388715
0.483861,0,0,1,0,1,140.898907,37.387814
0.41924,0,0,1,1,0,140.898339,37.390067
0.38542,0,0,1,0,0,140.89777,37.39277
0.386365,0,0,1,0,0,140.897771,37.39232
0.468171,0,0,1,0,1,140.898341,37.388264
0.456946,0,0,1,0,0,140.896083,37.387811
0.402505,0,0,1,0,0,140.925439,37.402255
0.407591,1,0,0,1,0,140.924874,37.402706
0.390586,1,0,0,0,0,140.924308,37.403607
0.431988,1,0,0,0,0,140.924873,37.403607
0.388554,0,1,0,0,0,140.924306,37.40541
0.430997,0,1,0,0,0,140.922611,37.405408
0.415574,0,1,0,0,0,140.923176,37.405409
0.482319,1,0,0,0,0,140.918654,37.407659
0.489256,1,0,0,0,0,140.918655,37.407209
0.39113,0,1,0,0,1,140.924307,37.404508
0.390277,0,1,0,0,0,140.924307,37.404959
0.4298,0,1,0,0,1,140.922611,37.405859
0.459083,0,1,0,0,1,140.921482,37.404957
0.444031,0,1,0,0,1,140.922047,37.404507
0.175117,0,1,0,0,1,140.898891,37.399532
0.332099,0,0,1,0,0,140.900018,37.401335
0.326804,0,0,1,1,0,140.900583,37.401336
0.584085,0,0,1,1,0,140.887619,37.381944
0.443677,0,0,1,0,0,140.894388,37.38781
0.453198,0,1,0,0,1,140.892695,37.386456
0.469333,0,1,0,0,1,140.892131,37.386456
0.362539,1,0,0,1,0,140.897767,37.395474
0.455403,0,1,0,0,0,140.893824,37.387358
0.460172,0,1,0,0,0,140.893824,37.386908
0.436804,0,0,1,0,0,140.897211,37.388714
0.467391,0,1,0,0,1,140.920918,37.404506
0.456732,0,1,0,0,1,140.921482,37.404506
0.408033,1,0,0,0,0,140.924874,37.403156
0.461932,1,0,0,1,0,140.917523,37.40856
0.47337,1,0,0,0,0,140.918089,37.40811
0.269002,0,0,1,1,0,140.898328,37.397728
0.325492,1,0,0,0,0,140.893821,37.389612
0.497704,0,0,1,0,0,140.889873,37.385552
0.429953,0,0,1,0,0,140.898339,37.389616
0.473114,1,0,0,1,0,140.918654,37.40811
0.402674,1,0,0,1,0,140.926568,37.403158
0.442182,0,0,1,0,1,140.89834,37.389165
0.45519,0,0,1,0,1,140.898341,37.388715
0.222908,0,0,1,0,0,140.89889,37.400433
0.406722,1,0,0,1,0,140.927133,37.403158
0.426198,1,0,0,1,0,140.926568,37.403608
0.402391,0,1,0,0,0,140.923742,37.404959
0.402875,0,0,1,1,0,140.925439,37.402706
0.403139,1,0,0,1,0,140.925438,37.403157
0.405965,0,0,1,0,1,140.927135,37.401806
0.489732,0,0,1,0,0,140.911307,37.409907
0.410986,0,0,1,1,0,140.923175,37.40631
0.413824,0,1,0,0,1,140.923176,37.40586
0.427393,0,0,1,0,0,140.922611,37.40631
0.317656,1,0,0,0,0,140.902842,37.402239
0.446285,0,1,0,0,1,140.922046,37.405408
0.462498,1,0,0,1,0,140.918088,37.40856
0.425112,1,0,0,1,0,140.926003,37.403608
0.339362,1,0,0,0,0,140.89833,37.396376
0.17004,0,1,0,0,1,140.898327,37.39908
0.324679,0,0,1,1,0,140.896636,37.396375
0.186322,0,1,0,0,1,140.898327,37.39863
0.392617,1,0,0,0,0,140.894387,37.388711
0.460539,0,1,0,0,1,140.892695,37.386907
0.45678,0,1,0,0,0,140.89326,37.386907
0.254361,0,0,1,0,0,140.899455,37.400433
0.413797,0,0,1,0,0,140.903404,37.404493
0.422937,0,0,1,0,0,140.902839,37.404492
0.445988,0,0,1,0,0,140.894953,37.38781
0.360608,1,0,0,1,0,140.897202,37.395474
0.349098,1,0,0,0,0,140.897201,37.395925
0.410038,0,0,1,1,0,140.902275,37.403591
0.362335,0,0,1,1,0,140.902841,37.40314
0.389391,0,0,1,1,0,140.901711,37.403139
0.376237,0,0,1,1,0,140.902276,37.40314
0.351367,1,0,0,0,0,140.901712,37.402238
0.35767,0,0,1,1,0,140.902276,37.402689
0.589119,0,0,1,0,1,140.891572,37.382399
0.598871,0,0,1,0,1,140.891572,37.381948
0.564458,0,1,0,0,0,140.892135,37.383301
0.565841,0,0,1,0,0,140.890441,37.383299
0.488765,0,0,1,0,0,140.889308,37.385552
0.398381,0,0,1,1,0,140.904534,37.404494
0.43222,0,0,1,0,0,140.902274,37.404492
0.481268,0,1,0,0,1,140.891565,37.386906
0.299977,1,0,0,0,0,140.894386,37.389612
0.43953,0,0,1,0,0,140.903966,37.406747
0.482411,0,1,0,0,0,140.910176,37.410808
0.477638,1,0,0,0,0,140.908486,37.40675
0.424615,1,0,0,0,0,140.896646,37.388713
0.406163,0,0,1,1,0,140.897774,37.390066
0.388092,0,0,1,1,0,140.897209,37.390066
0.46176,1,0,0,0,0,140.907921,37.406299
0.44968,0,0,1,0,0,140.907922,37.405849
0.400937,0,0,1,1,0,140.926004,37.402256
0.402457,1,0,0,1,0,140.926569,37.402707
0.402201,0,0,1,1,0,140.926569,37.402256
0.352319,1,0,0,0,0,140.897766,37.395925
0.108174,0,1,0,0,1,140.898326,37.399531
0.377144,1,0,0,1,0,140.897204,37.394122
0.378796,1,0,0,1,0,140.897768,37.394122
0.368494,1,0,0,1,0,140.897202,37.395023
0.406038,0,0,1,1,0,140.927134,37.402256
0.406358,1,0,0,1,0,140.927134,37.402707
0.48028,1,0,0,0,0,140.919219,37.40766
0.511726,0,1,0,0,0,140.911306,37.410809
0.496965,0,0,1,0,0,140.911306,37.410358
0.401118,0,1,0,0,0,140.923741,37.405409
0.401206,1,0,0,1,0,140.926004,37.402706
0.401384,1,0,0,1,0,140.926003,37.403157
0.485345,0,0,1,0,0,140.889872,37.386003
0.391859,0,0,1,0,1,140.889867,37.389158
0.402136,1,0,0,0,0,140.896645,37.389164
0.38052,1,0,0,0,0,140.896645,37.389614
0.488359,0,0,1,0,1,140.897778,37.387362
0.353668,1,0,0,0,0,140.89608,37.389614
0.330414,1,0,0,1,0,140.896079,37.390065
0.399676,1,0,0,0,0,140.895516,37.388712
0.411496,1,0,0,0,0,140.896081,37.388713
0.482723,0,1,0,0,1,140.891,37.387356
0.488702,0,0,1,0,1,140.891,37.386905
0.4601,0,0,1,0,1,140.890435,37.387355
0.440559,0,0,1,0,0,140.902273,37.404943
0.396218,0,0,1,1,0,140.900582,37.402688
0.411373,0,0,1,1,0,140.900581,37.403139
0.404717,1,0,0,1,0,140.900017,37.402687
0.376964,1,0,0,0,0,140.900582,37.402237
0.405423,0,0,1,1,0,140.903969,37.404493
0.470503,0,1,0,0,1,140.89213,37.386906
0.397375,0,0,1,1,0,140.897773,37.390517
0.460906,0,1,0,0,1,140.892694,37.387357
0.468699,0,1,0,0,1,140.892129,37.387357
0.470037,0,0,1,0,1,140.890436,37.386905
0.479508,0,0,1,0,1,140.890436,37.386454
0.375159,1,0,0,0,0,140.896639,37.393671
0.370045,1,0,0,1,0,140.896074,37.39367
0.184935,0,0,1,0,0,140.898325,37.400432
0.174805,0,0,1,0,0,140.89776,37.400432
0.495904,1,0,0,1,0,140.911874,37.408105
0.491689,1,0,0,1,0,140.912439,37.408106
0.487633,1,0,0,0,0,140.912438,37.408556
0.481382,0,0,1,1,0,140.913569,37.408106
0.486594,0,0,1,1,0,140.913004,37.408106
0.331241,0,0,1,0,0,140.899453,37.401335
0.440997,0,0,1,0,0,140.901709,37.404492
0.432031,1,0,0,0,0,140.90171,37.404041
0.343454,0,0,1,0,0,140.896636,37.395924
0.318204,1,0,0,0,0,140.897765,37.396826
0.321938,1,0,0,0,0,140.89833,37.396827
0.337958,1,0,0,0,0,140.897765,37.396376
0.468965,0,1,0,0,1,140.891564,37.387807
0.332706,0,0,1,0,0,140.8972,37.396375
0.363531,1,0,0,1,0,140.896644,37.390065
0.401774,0,0,1,0,0,140.89721,37.389615
0.464532,0,0,1,0,0,140.920915,37.40721
0.488183,0,1,0,0,1,140.919787,37.405407
0.491457,0,0,1,0,1,140.919222,37.405406
0.473136,0,1,0,0,1,140.920916,37.405858
0.460465,0,1,0,0,1,140.921481,37.405858
0.44971,0,1,0,0,0,140.892128,37.388258
0.454371,0,1,0,0,1,140.892694,37.387808
0.448081,0,1,0,0,0,140.893258,37.387809
0.456111,0,1,0,0,0,140.893259,37.387358
0.473505,0,1,0,0,0,140.896083,37.38736
0.467769,0,1,0,0,0,140.895518,37.38736
0.491653,0,1,0,0,0,140.896649,37.38691
0.501805,0,1,0,0,0,140.896649,37.38646
0.354449,1,0,0,1,0,140.896644,37.390516
0.369343,0,0,1,0,1,140.896074,37.394121
0.280433,0,0,1,1,0,140.897199,37.397277
0.310073,0,0,1,0,0,140.8972,37.396826
0.292081,1,0,0,1,0,140.897764,37.397277
0.432143,0,0,1,0,0,140.902838,37.404943
0.487885,1,0,0,1,0,140.909049,37.408103
0.482479,0,0,1,0,0,140.920351,37.406308
0.483066,0,1,0,0,1,140.920351,37.405858
0.489733,0,0,1,0,0,140.919786,37.406308
0.336185,1,0,0,0,0,140.898895,37.396377
0.273898,0,0,1,1,0,140.898893,37.397729
0.487394,0,0,1,0,0,140.919785,37.406759
0.423727,0,0,1,0,0,140.92261,37.406761
0.576716,0,0,1,0,0,140.890441,37.382848
0.58686,0,0,1,1,0,140.890442,37.382398
0.322032,0,0,1,0,0,140.898324,37.401334
0.326418,0,0,1,0,0,140.898889,37.401334
0.432883,0,1,0,0,0,140.893258,37.388259
0.42766,0,1,0,0,1,140.904532,37.405846
0.466645,0,0,1,0,0,140.889871,37.386904
0.475265,0,0,1,0,0,140.889871,37.386453
0.474917,0,0,1,0,0,140.889307,37.386002
0.356483,1,0,0,0,0,140.896637,37.395473
0.455824,1,0,0,0,0,140.90679,37.4072
0.437993,0,0,1,0,1,140.903402,37.405845
0.469816,1,0,0,0,0,140.907921,37.40675
0.410749,0,1,0,0,1,140.904533,37.404945
0.42044,0,1,0,0,1,140.904533,37.405395
0.445108,0,1,0,0,1,140.909046,37.410807
0.474636,1,0,0,0,0,140.90792,37.407651
0.474042,1,0,0,0,0,140.90792,37.407201
0.351464,1,0,0,0,0,140.894951,37.389162
0.392476,1,0,0,0,0,140.894952,37.388712
0.363976,1,0,0,0,0,140.895516,37.389163
0.470479,0,1,0,0,1,140.920917,37.404957
0.472495,0,1,0,0,1,140.920917,37.405407
0.475362,0,1,0,0,1,140.920353,37.404506
0.445652,0,1,0,0,1,140.922047,37.404957
0.431051,0,1,0,0,0,140.922612,37.404958
0.431589,0,1,0,0,1,140.924872,37.404959
0.379196,0,0,1,1,0,140.897208,37.390516
0.410509,0,0,1,1,0,140.898338,37.390517
0.493882,0,1,0,0,1,140.891001,37.386455
0.484432,0,1,0,0,1,140.891566,37.386455
0.489925,0,1,0,0,1,140.919786,37.405857
0.479179,0,1,0,0,1,140.920352,37.404956
0.481872,0,1,0,0,1,140.920352,37.405407
0.431869,0,0,1,1,0,140.903403,37.405394
0.423877,0,0,1,1,0,140.903403,37.404944
0.43957,0,0,1,0,0,140.902838,37.405394
0.416529,0,1,0,0,1,140.903968,37.404944
0.475765,0,0,1,1,0,140.919784,37.40766
0.471119,1,0,0,1,0,140.919219,37.40811
0.203011,0,1,0,0,1,140.897198,37.398178
0.277682,0,0,1,0,0,140.898889,37.400884
0.292878,0,0,1,0,0,140.899454,37.400884
0.27012,0,0,1,0,0,140.90002,37.400434
0.432748,0,1,0,0,0,140.904532,37.406297
0.43644,0,1,0,0,0,140.903967,37.406296
0.436065,0,0,1,1,0,140.904531,37.406747
0.418021,0,1,0,0,1,140.905098,37.405396
0.407024,0,1,0,0,1,140.905098,37.404945
0.436372,1,0,0,0,0,140.896082,37.388262
0.450686,0,0,1,0,0,140.895518,37.387811
0.463734,0,0,1,0,0,140.896647,37.387812
0.479071,0,0,1,0,0,140.896648,37.387361
0.486674,0,1,0,0,0,140.896084,37.38691
0.475934,0,0,1,0,1,140.897777,37.387813
0.428356,1,0,0,0,0,140.895517,37.388261
0.42325,1,0,0,0,0,140.894952,37.388261
0.298599,0,0,1,1,0,140.896635,37.396825
0.170664,0,1,0,0,1,140.897762,37.398629
0.218901,0,1,0,0,1,140.897763,37.398179
0.458807,0,0,1,0,0,140.907918,37.409003
0.414482,0,1,0,0,1,140.907916,37.410806
0.428396,0,1,0,0,1,140.908481,37.410807
0.591215,0,0,1,1,0,140.887619,37.381494
0.588653,0,0,1,1,0,140.888184,37.381945
0.460418,0,1,0,0,1,140.921482,37.405408
0.499319,0,1,0,0,0,140.910741,37.410808
0.443761,0,0,1,0,1,140.922046,37.406309
0.458996,0,0,1,0,1,140.921481,37.406309
0.353362,1,0,0,1,0,140.896643,37.390966
0.336921,1,0,0,1,0,140.896078,37.391417
0.334366,1,0,0,1,0,140.895512,37.391867
0.452716,0,1,0,0,0,140.902836,37.406746
0.459935,0,0,1,0,1,140.902271,37.406745
0.445404,0,0,1,0,0,140.902837,37.405845
0.299832,1,0,0,1,0,140.898894,37.397278
0.298709,1,0,0,1,0,140.898329,37.397278
0.54812,0,0,1,0,0,140.888746,37.383748
0.529279,0,0,1,0,0,140.88818,37.384198
0.53724,0,0,1,0,0,140.88931,37.384199
0.551137,0,0,1,0,0,140.889311,37.383749
0.442467,0,0,1,0,0,140.903402,37.406296
0.44977,0,0,1,0,0,140.902837,37.406295
0.431767,0,1,0,0,1,140.903967,37.405845
0.42522,0,1,0,0,1,140.903968,37.405395
0.435854,0,0,1,1,0,140.905096,37.406748
0.422444,1,0,0,0,0,140.894387,37.38826
0.441343,0,1,0,0,0,140.892693,37.388259
0.461907,0,1,0,0,1,140.892129,37.387808
0.482733,0,0,1,1,0,140.919785,37.407209
0.572613,0,0,1,1,0,140.888747,37.382847
0.569569,0,0,1,1,0,140.888182,37.382846
0.582959,0,0,1,1,0,140.888748,37.382396
0.563634,0,0,1,0,0,140.889311,37.383298
0.575716,0,0,1,1,0,140.887618,37.382395
0.571106,1,0,0,1,0,140.887053,37.382395
0.566058,0,0,1,1,0,140.887617,37.382846
0.565837,1,0,0,1,0,140.886489,37.382394
0.436944,0,0,1,1,0,140.906792,37.405848
0.337813,0,0,1,1,0,140.906795,37.403594
0.342298,0,1,0,0,0,140.90623,37.403594
0.364143,0,1,0,0,0,140.906794,37.404045
0.461254,1,0,0,0,0,140.907356,37.40675
0.418067,0,1,0,0,1,140.905663,37.405396
0.405446,0,1,0,0,1,140.905663,37.404945
0.232454,0,1,0,0,1,140.899456,37.399081
0.247557,0,0,1,0,0,140.90002,37.399983
0.332162,0,0,1,1,0,140.907925,37.403595
0.279811,0,0,1,0,0,140.907925,37.403144
0.219526,0,0,1,0,1,140.906796,37.402242
0.370554,0,0,1,1,0,140.905664,37.404044
0.249946,0,0,1,0,1,140.905102,37.402241
